192545783,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 2 Part 1, AME-ANS - EB.9"
192545784,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 2 Part 2, ANT-ASS - EB.9"
191809865,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 3 Part 1, ASS-BAR - EB.9"
191809866,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 3 Part 2, BAR-BOO - EB.9"
191253825,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 4 Part 1, Book-keeping-BRE - EB.9"
191253826,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 4 Part 2, BRE-BUR - EB.9"
191320556,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 5 Part 1, BUR-CHA - EB.9"
191320557,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 5 Part 2, CHA-CHI - EB.9"
192547776,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 6 Part 1, CHI-Conchology - EB.9"
192547777,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 6 Part 2, Conchology-Crystallization - EB.9"
192692191,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 7 Part 1, CTE-Dyeing - EB.9"
192692190,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 7 Part 2, Dyeing-Electricity - EB.9"
191320560,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 8 Part 1, ELE-FAI - EB.9"
191320561,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 8 Part 2, FAI-FOR - EB.9"
193109110,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 9 Part 1, FOR-Gardening - EB.9"
193109111,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 9 Part 2, Gardening-GOT - EB.9"
192692192,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 10 Part 1, GOT-Heraldry - EB.9"
192692193,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 10 Part 2, Heraldry-Hydrodynamics - EB.9"
191679019,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 11 Part 1, HYD-JUN - EB.9"
191679020,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 11 Part 2, JUP-LIE - EB.9"
192545785,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 12 Part 1, LIE-MAG - EB.9"
192545786,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 12 Part 2, MAH-Materia medica - EB.9"
191678902,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 13 Part 1, Mathematics-Medicine - EB.9"
191678903,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 13 Part 2, Medicine-MIC - EB.9"
191253838,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 14 Part 1, MIC-Moral philosophy - EB.9"
191253839,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 14 Part 2, Moral philosophy-NIC - EB.9"
191253836,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 15 Part 1, NIC-ORB - EB.9"
191253837,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 15 Part 2, ORC-PAR - EB.9"
191689060,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 16 Part 1, PAR-PHL - EB.9"
191689061,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 16 Part 2, PHO-Poetry - EB.9"
191320559,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 17 Part 1, Poetry-Projectiles - EB.9"
191320558,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 17 Part 2, Projectiles-RHI - EB.9"
192692194,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 18 Part I, RHI-RUS - EB.9"
192692195,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 18 Part 2, RUS-SCR - EB.9"
193108316,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 19 Part 1, SCR-SLE - EB.9"
193108317,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 19 Part 2, SLE-SUG - EB.9"
191678900,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 20 Part 1, SUI-THE - EB.9"
191678901,"Encyclopaedia Britannica; or, A dictionary of arts, sciences, and miscellaneous literature - Fourth edition, Volume 20 Part 2, THE-ZYM - EB.9"
192016229,"Encyclopaedia Britannica, or, a Dictionary of arts, sciences, and miscellaneous literature : enlarged and improved. Illustrated with nearly six hundred engravings - Fifth edition, Volume 1, A-AME - EB.10"
191689063,"Encyclopaedia Britannica, or, a Dictionary of arts, sciences, and miscellaneous literature : enlarged and improved. Illustrated with nearly six hundred engravings - Fifth edition, Volume 2, AME-ASS - EB.10"
193108318,"Encyclopaedia Britannica, or, a Dictionary of arts, sciences, and miscellaneous literature : enlarged and improved. Illustrated with nearly six hundred engravings - Fifth edition, Volume 3, ASS-BOO - EB.10"
191679033,"Encyclopaedia Britannica, or, a Dictionary of arts, sciences, and miscellaneous literature : enlarged and improved. Illustrated with nearly six hundred engravings - Fifth edition, Volume 4, Book-keeping-BUR - EB.10"
192984254,"Encyclopaedia Britannica, or, a Dictionary of arts, sciences, and miscellaneous literature : enlarged and improved. Illustrated with nearly six hundred engravings - Fifth edition, Volume 5, BUR-CHI - EB.10"
192984255,"Encyclopaedia Britannica, or, a Dictionary of arts, sciences, and miscellaneous literature : enlarged and improved. Illustrated with nearly six hundred engravings - Fifth edition, Volume 6, CHI-Crystallization - EB.10"
191678897,"Encyclopaedia Britannica, or, a Dictionary of arts, sciences, and miscellaneous literature : enlarged and improved. Illustrated with nearly six hundred engravings - Fifth edition, Volume 7, CTE-Electricity - EB.10"
191678898,"Encyclopaedia Britannica, or, a Dictionary of arts, sciences, and miscellaneous literature : enlarged and improved. Illustrated with nearly six hundred engravings - Fifth edition, Volume 8, ELE-FOR - EB.10"
193109108,"Encyclopaedia Britannica, or, a Dictionary of arts, sciences, and miscellaneous literature : enlarged and improved. Illustrated with nearly six hundred engravings - Fifth edition, Volume 9, FOR-GOT - EB.10"
193109109,"Encyclopaedia Britannica, or, a Dictionary of arts, sciences, and miscellaneous literature : enlarged and improved. Illustrated with nearly six hundred engravings - Fifth edition, Volume 10, GOT-Hydrodynamics - EB.10"
192547785,"Encyclopaedia Britannica, or, a Dictionary of arts, sciences, and miscellaneous literature : enlarged and improved. Illustrated with nearly six hundred engravings - Fifth edition, Volume 11, HYD-LIE - EB.10"
192200901,"Encyclopaedia Britannica, or, a Dictionary of arts, sciences, and miscellaneous literature : enlarged and improved. Illustrated with nearly six hundred engravings - Fifth edition, Volume 12, LIE-Materia medica - EB.10"
192200898,"Encyclopaedia Britannica, or, a Dictionary of arts, sciences, and miscellaneous literature : enlarged and improved. Illustrated with nearly six hundred engravings - Fifth edition, Volume 13, MAT-MIC - EB.10"
192200900,"Encyclopaedia Britannica, or, a Dictionary of arts, sciences, and miscellaneous literature : enlarged and improved. Illustrated with nearly six hundred engravings - Fifth edition, Volume 14, MIC-NIC - EB.10"
192200897,"Encyclopaedia Britannica, or, a Dictionary of arts, sciences, and miscellaneous literature : enlarged and improved. Illustrated with nearly six hundred engravings - Fifth edition, Volume 15, NIC-PAR - EB.10"
192692638,"Encyclopaedia Britannica, or, a Dictionary of arts, sciences, and miscellaneous literature : enlarged and improved. Illustrated with nearly six hundred engravings - Fifth edition, Volume 16, PAR-Poetry - EB.10"
191689062,"Encyclopaedia Britannica, or, a Dictionary of arts, sciences, and miscellaneous literature : enlarged and improved. Illustrated with nearly six hundred engravings - Fifth edition, Volume 17, Poetry-RHI - EB.10"
192984256,"Encyclopaedia Britannica, or, a Dictionary of arts, sciences, and miscellaneous literature : enlarged and improved. Illustrated with nearly six hundred engravings - Fifth edition, Volume 18, RHI-SCR - EB.10"
192200899,"Encyclopaedia Britannica, or, a Dictionary of arts, sciences, and miscellaneous literature : enlarged and improved. Illustrated with nearly six hundred engravings - Fifth edition, Volume 19, Scripture-SUG - EB.10"
191678899,"Encyclopaedia Britannica, or, a Dictionary of arts, sciences, and miscellaneous literature : enlarged and improved. Illustrated with nearly six hundred engravings - Fifth edition, Volume 20, SUI-ZYM - EB.10"
192547781,"Encyclopaedia Britannica - Sixth edition, Volume 1, A-AME - EB.11"
192015835,"Encyclopaedia Britannica - Sixth edition, Volume 2, America-ASS - EB.11"
193696080,"Encyclopaedia Britannica - Sixth edition, Volume 3, ASS-BOO - EB.11"
192200662,"Encyclopaedia Britannica - Sixth edition, Volume 4, BOO-BUR - EB.11"
192692756,"Encyclopaedia Britannica - Sixth edition, Volume 5, BUR-CHI - EB.11"
192200322,"Encyclopaedia Britannica - Sixth edition, Volume 6, CHI-Crystallization - EB.11"
192015838,"Encyclopaedia Britannica - Sixth edition, Volume 7, CTE-Electricity - EB.11"
192015836,"Encyclopaedia Britannica - Sixth edition, Volume 8, ELE-FOR - EB.11"
192547782,"Encyclopaedia Britannica - Sixth edition, Volume 9, FOR-GOT - EB.11"
191679036,"Encyclopaedia Britannica - Sixth edition, Volume 10, GOT-Hydrodynamics - EB.11"
192984257,"Encyclopaedia Britannica - Sixth edition, Volume 11, HYD-LIE - EB.11"
191689064,"Encyclopaedia Britannica - Sixth edition, Volume 12, LIE-Materia medica - EB.11"
192200323,"Encyclopaedia Britannica - Sixth edition, Volume 13, MAT-MIC - EB.11"
191689065,"Encyclopaedia Britannica - Sixth edition, Volume 14, MIC-NIC - EB.11"
192015837,"Encyclopaedia Britannica - Sixth edition, Volume 15, NIC-PAR - EB.11"
192547783,"Encyclopaedia Britannica - Sixth edition, Volume 16, PAR-Poetry - EB.11"
192547784,"Encyclopaedia Britannica - Sixth edition, Volume 17, Poetry-RHI - EB.11"
192015834,"Encyclopaedia Britannica - Sixth edition, Volume 18, RHI-Scripture - EB.11"
193057497,"Encyclopaedia Britannica - Sixth edition, Volume 19, Scripture-SUG - EB.11"
193696081,"Encyclopaedia Britannica - Sixth edition, Volume 20, SUI-ZYM - EB.11"
193057498,"Supplement to the fourth, fifth and sixth editions of the Encyclopaedia Britannica - Volume 1 - EB.12"
193108319,"Supplement to the fourth, fifth and sixth editions of the Encyclopaedia Britannica - Volume 2 - EB.12"
192016360,"Supplement to the fourth, fifth and sixth editions of the Encyclopaedia Britannica - Volume 3 - EB.12"
192146221,"Supplement to the fourth, fifth and sixth editions of the Encyclopaedia Britannica - Volume 4 - EB.12"
192547786,"Supplement to the fourth, fifth and sixth editions of the Encyclopaedia Britannica - Volume 5 - EB.12"
192547787,"Supplement to the fourth, fifth and sixth editions of the Encyclopaedia Britannica - Volume 6 - EB.12"
193108320,"Supplement to the fourth, fifth and sixth editions of the Encyclopaedia Britannica - Volume 1 - EB.13"
192693395,"Supplement to the fourth, fifth and sixth editions of the Encyclopaedia Britannica - Volume 2 - EB.13"
193057499,"Supplement to the fourth, fifth and sixth editions of the Encyclopaedia Britannica - Volume 3 - EB.13"
193696082,"Supplement to the fourth, fifth and sixth editions of the Encyclopaedia Britannica - Volume 4 - EB.13"
192547788,"Supplement to the fourth, fifth and sixth editions of the Encyclopaedia Britannica - Volume 5 - EB.13"
192693396,"Supplement to the fourth, fifth and sixth editions of the Encyclopaedia Britannica - Volume 6 - EB.13"
192547790,"Supplement to the fourth, fifth and sixth editions of the Encyclopaedia Britannica - Volume 1 - EB.14"
